,x,y,pen,strokeID,sketchID,photoID
47233,432.92602,158.80558,2,17,0,n02691156_832
47234,433.41137,141.09091,1,18,0,n02691156_832
47235,439.61135,141.09091,2,18,0,n02691156_832
47236,474.17804,145.25758,1,19,0,n02691156_832
47237,451.01135,215.29094,2,19,0,n02691156_832
47238,475.01135,138.59091,1,20,0,n02691156_832
47239,476.01586,133.79541,2,20,0,n02691156_832
47240,480.81137,133.17624,2,20,0,n02691156_832
47241,480.00686,146.38642,2,20,0,n02691156_832
47242,412.51135,154.09091,1,21,0,n02691156_832
47243,420.57538,154.09091,2,21,0,n02691156_832
47244,419.611366844,135.516244245,1,22,0,n02691156_832
47245,419.611366844,135.516244245,2,22,0,n02691156_832
47246,34.0,275.5,1,0,1,n02691156_832
47247,35.16667,265.0,2,0,1,n02691156_832
47248,56.2,234.00133,2,0,1,n02691156_832
47249,72.71467,246.08533,2,0,1,n02691156_832
47250,90.28534,272.2,2,0,1,n02691156_832
47251,96.6,274.0,1,1,1,n02691156_832
47252,197.39999,260.98929,2,1,1,n02691156_832
47253,203.5955,260.0,1,2,1,n02691156_832
47254,267.66664,260.0,2,2,1,n02691156_832
47255,402.99999,269.04171,2,2,1,n02691156_832
47256,488.53833,280.94735,2,2,1,n02691156_832
47257,285.48801,219.0,1,3,1,n02691156_832
47258,349.83602,219.02133,2,3,1,n02691156_832
47259,407.00002,228.00002,2,3,1,n02691156_832
47260,518.40006,230.01069,2,3,1,n02691156_832
47261,536.56406,238.60003,2,3,1,n02691156_832
47262,537.99552,254.23836,2,3,1,n02691156_832
47263,504.66669,277.83338,2,3,1,n02691156_832
47264,482.82539,282.00004,2,3,1,n02691156_832
47265,481.0,285.5,1,4,1,n02691156_832
47266,481.0,307.516,2,4,1,n02691156_832
47267,489.0,280.78934,1,5,1,n02691156_832
47268,488.564,301.96399,2,5,1,n02691156_832
47269,476.00001,305.5,2,5,1,n02691156_832
47270,526.0,263.75266,1,6,1,n02691156_832
47271,526.05719,282.34734,2,6,1,n02691156_832
47272,535.22131,261.97849,1,7,1,n02691156_832
47273,536.91467,274.71467,2,7,1,n02691156_832
47274,527.70001,278.94285,2,7,1,n02691156_832
47275,201.0,262.70001,1,8,1,n02691156_832
47276,203.99999,275.7,2,8,1,n02691156_832
47277,209.48534,276.00134,1,9,1,n02691156_832
47278,441.45842,303.95835,2,9,1,n02691156_832
47279,481.40008,304.00001,2,9,1,n02691156_832
47280,534.29999,282.70001,1,10,1,n02691156_832
47281,488.21068,305.51732,2,10,1,n02691156_832
47282,93.48534,261.43201,1,11,1,n02691156_832
47283,191.10002,193.90017,2,11,1,n02691156_832
47284,225.20002,180.01067,2,11,1,n02691156_832
47285,275.24285,177.0,2,11,1,n02691156_832
47286,305.63599,182.0,2,11,1,n02691156_832
47287,345.67204,181.964,2,11,1,n02691156_832
47288,385.80137,172.00132,2,11,1,n02691156_832
47289,404.4792,172.02082,2,11,1,n02691156_832
47290,414.71471,179.8,2,11,1,n02691156_832
47291,414.56405,190.4,2,11,1,n02691156_832
47292,360.54172,217.00003,2,11,1,n02691156_832
47293,178.48399,192.0,1,12,1,n02691156_832
47294,6.39998,166.99998,2,12,1,n02691156_832
47295,122.19867,237.99867,1,13,1,n02691156_832
47296,123.0,235.0,2,13,1,n02691156_832
47297,122.19867,237.99867,2,13,1,n02691156_832
47298,77.00001,236.83333,2,13,1,n02691156_832
47299,4.61069,220.98934,2,13,1,n02691156_832
47300,200.0,180.39867,1,14,1,n02691156_832
47301,210.39999,154.59999,2,14,1,n02691156_832
47302,235.60001,142.01065,2,14,1,n02691156_832
47303,267.17465,143.61065,2,14,1,n02691156_832
47304,281.83333,150.16664,2,14,1,n02691156_832
47305,312.40001,175.97465,2,14,1,n02691156_832
47306,383.79999,173.51733,1,15,1,n02691156_832
47307,395.0,187.66666,2,15,1,n02691156_832
47308,403.16401,189.97866,2,15,1,n02691156_832
47309,40.0,251.636,1,16,1,n02691156_832
47310,34.01066,295.39999,2,16,1,n02691156_832
47311,42.09999,311.75716,2,16,1,n02691156_832
47312,54.69999,320.99098,2,16,1,n02691156_832
47313,65.36399,320.57466,2,16,1,n02691156_832
47314,197.48266,275.71336,2,16,1,n02691156_832
47315,232.82933,279.052,1,17,1,n02691156_832
47316,236.64284,292.76164,2,17,1,n02691156_832
47317,243.0,288.66666,1,18,1,n02691156_832
47318,243.0,294.8,2,18,1,n02691156_832
47319,239.5,297.0,1,19,1,n02691156_832
47320,229.20133,297.97198,2,19,1,n02691156_832
47321,227.03599,321.56401,2,19,1,n02691156_832
47322,239.60001,323.964,2,19,1,n02691156_832
47323,244.94284,315.64283,2,19,1,n02691156_832
47324,245.0,297.00001,2,19,1,n02691156_832
47325,236.516,287.08402,2,19,1,n02691156_832
47326,110.32117,250.89999,1,20,1,n02691156_832
47327,185.22152,183.24299,2,20,1,n02691156_832
47328,230.80001,150.28533,2,20,1,n02691156_832
47329,248.21067,145.01066,2,20,1,n02691156_832
47330,301.52086,144.02082,2,20,1,n02691156_832
47331,334.20002,158.97865,2,20,1,n02691156_832
47332,408.83337,170.33333,2,20,1,n02691156_832
47333,414.00002,176.39998,2,20,1,n02691156_832
47334,211.0,154.52083,1,21,1,n02691156_832
47335,208.02083,161.45833,2,21,1,n02691156_832
47336,211.16667,153.0,2,21,1,n02691156_832
47337,232.95832,137.04168,2,21,1,n02691156_832
47338,218.64666,148.43601,2,21,1,n02691156_832
47339,207.35265,174.05268,2,21,1,n02691156_832
47340,226.44284,144.89999,2,21,1,n02691156_832
47341,252.93467,135.0,2,21,1,n02691156_832
47342,227.16668,141.16667,2,21,1,n02691156_832
47343,276.16667,138.66665,2,21,1,n02691156_832
47344,234.00004,138.99997,2,21,1,n02691156_832
47345,266.78937,136.03596,2,21,1,n02691156_832
47346,322.51886,136.05712,2,21,1,n02691156_832
47347,338.19971,139.87863,2,21,1,n02691156_832
47348,384.4812,167.2383,2,21,1,n02691156_832
47349,403.61066,151.93466,1,22,1,n02691156_832
47350,431.16666,202.16669,2,22,1,n02691156_832
47351,405.5,149.02083,1,23,1,n02691156_832
47352,423.98932,166.61067,2,23,1,n02691156_832
47353,435.00002,189.32134,2,23,1,n02691156_832
47354,434.97918,199.97918,2,23,1,n02691156_832
47355,425.83337,201.00001,2,23,1,n02691156_832
47356,420.0,144.836,1,24,1,n02691156_832
47357,418.99866,163.484,2,24,1,n02691156_832
47358,404.22151,200.87848,2,24,1,n02691156_832
47359,411.97835,199.77849,2,24,1,n02691156_832
47360,415.16668,155.16664,2,24,1,n02691156_832
47361,423.02536,139.39997,2,24,1,n02691156_832
47362,170.80902,253.40972,1,0,2,n02691156_832
47363,149.58701,235.23172,2,0,2,n02691156_832
47364,134.18317,199.13953,2,0,2,n02691156_832
47365,116.39384,180.92485,2,0,2,n02691156_832
47366,98.18251,201.64601,2,0,2,n02691156_832
47367,79.82984,271.98884,2,0,2,n02691156_832
47368,80.68317,285.20216,2,0,2,n02691156_832
47369,89.69684,294.58433,2,0,2,n02691156_832
47370,109.79784,301.08749,2,0,2,n02691156_832
47371,146.12983,300.88882,2,0,2,n02691156_832
47372,122.42536,266.88889,1,1,2,n02691156_832
47373,182.24453,256.9249,2,1,2,n02691156_832
47374,180.39787,260.97287,2,1,2,n02691156_832
47375,151.34587,269.88888,2,1,2,n02691156_832
47376,115.22987,268.73956,2,1,2,n02691156_832
47377,146.54453,301.80356,1,2,2,n02691156_832
47378,224.97522,297.89155,2,2,2,n02691156_832
47379,311.30905,309.84724,2,2,2,n02691156_832
47380,375.37274,309.88856,2,2,2,n02691156_832
47381,513.2826,285.18441,2,2,2,n02691156_832
47382,541.00459,270.86359,2,2,2,n02691156_832
47383,548.3091,260.38892,2,2,2,n02691156_832
47384,544.16525,243.12427,2,2,2,n02691156_832
47385,528.19393,225.28893,2,2,2,n02691156_832
47386,519.21926,219.8996,2,2,2,n02691156_832
47387,444.52992,222.88894,2,2,2,n02691156_832
47388,168.18703,249.24073,1,3,2,n02691156_832
47389,227.11501,235.78906,2,3,2,n02691156_832
47390,402.41917,211.88888,2,3,2,n02691156_832
47391,485.12983,211.88888,2,3,2,n02691156_832
47392,532.85918,225.80486,2,3,2,n02691156_832
47393,538.18248,234.48436,2,3,2,n02691156_832
47394,443.77719,226.18439,1,4,2,n02691156_832
47395,448.80902,233.88888,2,4,2,n02691156_832
47396,450.3992,218.05956,1,5,2,n02691156_832
47397,560.6632,197.38891,2,5,2,n02691156_832
47398,615.06988,195.62891,2,5,2,n02691156_832
47399,610.58483,196.7314,2,5,2,n02691156_832
47400,620.1632,191.05558,2,5,2,n02691156_832
47401,615.06988,195.62891,2,5,2,n02691156_832
47402,625.10717,176.73957,2,5,2,n02691156_832
47403,627.72986,161.65157,2,5,2,n02691156_832
47404,624.24055,155.35692,2,5,2,n02691156_832
47405,575.62173,152.89342,2,5,2,n02691156_832
47406,519.82986,168.0556,2,5,2,n02691156_832
47407,421.66321,206.88891,2,5,2,n02691156_832
47408,394.82991,222.05558,2,5,2,n02691156_832
47409,338.12985,216.18889,1,6,2,n02691156_832
47410,323.45786,205.57422,2,6,2,n02691156_832
47411,269.21388,182.91821,2,6,2,n02691156_832
47412,229.43122,152.11955,2,6,2,n02691156_832
47413,219.41323,139.45137,2,6,2,n02691156_832
47414,219.97256,134.74755,2,6,2,n02691156_832
47415,244.47256,114.08888,2,6,2,n02691156_832
47416,288.32992,106.22222,2,6,2,n02691156_832
47417,307.30907,106.90973,2,6,2,n02691156_832
47418,347.35071,158.86805,2,6,2,n02691156_832
47419,383.0579,186.2889,2,6,2,n02691156_832
47420,404.32991,208.86808,2,6,2,n02691156_832
47421,361.95068,314.21106,1,7,2,n02691156_832
47422,334.63118,362.6342,2,7,2,n02691156_832
47423,322.31552,360.65052,2,7,2,n02691156_832
47424,312.99652,370.05552,2,7,2,n02691156_832
47425,314.11253,382.19154,2,7,2,n02691156_832
47426,334.26987,386.74485,2,7,2,n02691156_832
47427,344.26053,378.57286,2,7,2,n02691156_832
47428,344.82987,367.65688,2,7,2,n02691156_832
47429,332.05137,358.13189,2,7,2,n02691156_832
47430,348.02854,357.88754,2,7,2,n02691156_832
47431,361.55786,351.22754,2,7,2,n02691156_832
47432,392.07271,326.23172,2,7,2,n02691156_832
47433,401.82719,308.37289,2,7,2,n02691156_832
47434,396.40451,310.47821,1,8,2,n02691156_832
47435,409.32987,342.32638,2,8,2,n02691156_832
47436,426.01554,368.43171,2,8,2,n02691156_832
47437,434.82986,298.54157,1,9,2,n02691156_832
47438,432.82986,359.72224,2,9,2,n02691156_832
47439,419.85067,368.8889,2,9,2,n02691156_832
47440,418.88702,381.93624,2,9,2,n02691156_832
47441,427.13785,391.70357,2,9,2,n02691156_832
47442,437.49769,392.17906,2,9,2,n02691156_832
47443,451.55787,385.62757,2,9,2,n02691156_832
47444,456.66319,373.22223,2,9,2,n02691156_832
47445,456.2592,365.2062,2,9,2,n02691156_832
47446,446.22722,356.85955,2,9,2,n02691156_832
47447,423.2659,355.9142,2,9,2,n02691156_832
47448,518.82983,285.4889,1,10,2,n02691156_832
47449,522.82983,310.88889,2,10,2,n02691156_832
47450,510.16317,312.05555,2,10,2,n02691156_832
47451,507.02984,316.22755,2,10,2,n02691156_832
47452,503.84051,334.27425,2,10,2,n02691156_832
47453,507.68719,343.64222,2,10,2,n02691156_832
47454,520.82452,352.87989,2,10,2,n02691156_832
47455,544.76733,352.36805,2,10,2,n02691156_832
47456,554.12989,339.93174,2,10,2,n02691156_832
47457,555.81922,326.58622,2,10,2,n02691156_832
47458,545.71387,315.69021,2,10,2,n02691156_832
47459,519.13435,309.88887,2,10,2,n02691156_832
47460,79.02084,257.0,1,0,3,n02691156_832
47461,102.39966,253.33599,2,0,3,n02691156_832
47462,295.65268,194.0,2,0,3,n02691156_832
47463,313.36402,190.072,2,0,3,n02691156_832
47464,369.17469,189.99999,2,0,3,n02691156_832
47465,381.13871,199.17466,2,0,3,n02691156_832
47466,392.32136,221.22131,2,0,3,n02691156_832
47467,426.2902,223.11431,2,0,3,n02691156_832
47468,430.93869,229.35331,2,0,3,n02691156_832
47469,435.99988,262.09981,2,0,3,n02691156_832
47470,419.58936,272.93865,2,0,3,n02691156_832
47471,350.66668,286.0,2,0,3,n02691156_832
47472,272.37467,292.0,2,0,3,n02691156_832
47473,104.60001,289.88568,2,0,3,n02691156_832
47474,43.16668,277.0,2,0,3,n02691156_832
47475,92.96167,258.99551,1,1,3,n02691156_832
47476,44.67883,274.00017,2,1,3,n02691156_832
47477,143.04817,236.35184,1,2,3,n02691156_832
47478,81.66666,181.00001,2,2,3,n02691156_832
47479,61.11465,170.00268,2,2,3,n02691156_832
47480,45.12114,170.44285,2,2,3,n02691156_832
47481,17.57463,226.98534,2,2,3,n02691156_832
47482,13.99996,268.516,2,2,3,n02691156_832
47483,29.80981,284.29468,2,2,3,n02691156_832
47484,59.82529,286.00001,2,2,3,n02691156_832
47485,55.41067,286.98932,1,3,3,n02691156_832
47486,75.83382,287.0,2,3,3,n02691156_832
47487,228.85716,216.0,1,4,3,n02691156_832
47488,273.52151,202.243,2,4,3,n02691156_832
47489,312.48403,195.83067,2,4,3,n02691156_832
47490,500.63835,140.29551,2,4,3,n02691156_832
47491,248.15266,212.9955,1,5,3,n02691156_832
47492,330.89099,212.64733,2,5,3,n02691156_832
47493,509.87884,167.55731,2,5,3,n02691156_832
47494,545.29997,138.28563,2,5,3,n02691156_832
47495,548.66668,129.16665,2,5,3,n02691156_832
47496,519.66666,128.16665,2,5,3,n02691156_832
47497,484.80131,139.91599,2,5,3,n02691156_832
47498,352.33334,193.0,1,6,3,n02691156_832
47499,372.39465,186.00267,2,6,3,n02691156_832
47500,344.13766,196.94287,2,6,3,n02691156_832
47501,367.09981,195.55718,2,6,3,n02691156_832
47502,310.54285,196.0,1,7,3,n02691156_832
47503,391.20132,173.71599,2,7,3,n02691156_832
47504,352.85068,209.0,1,8,3,n02691156_832
47505,405.16401,200.01067,2,8,3,n02691156_832
47506,400.16666,204.0,1,9,3,n02691156_832
47507,502.83597,183.14936,2,9,3,n02691156_832
47508,536.23832,155.34738,2,9,3,n02691156_832
47509,547.16667,139.00004,2,9,3,n02691156_832
47510,317.45834,184.0,1,10,3,n02691156_832
47511,311.16665,184.0,2,10,3,n02691156_832
47512,357.66666,180.0,1,11,3,n02691156_832
47513,222.02149,181.0,2,11,3,n02691156_832
47514,206.24298,193.10018,2,11,3,n02691156_832
47515,206.70982,197.95183,2,11,3,n02691156_832
47516,216.33331,201.83333,2,11,3,n02691156_832
47517,250.65264,202.00001,2,11,3,n02691156_832
47518,266.728,206.0,1,12,3,n02691156_832
47519,268.0,201.0,2,12,3,n02691156_832
47520,266.728,206.0,2,12,3,n02691156_832
47521,225.97068,204.0,2,12,3,n02691156_832
47522,469.76801,193.968,1,13,3,n02691156_832
47523,421.76402,247.18933,2,13,3,n02691156_832
47524,381.236,283.72799,2,13,3,n02691156_832
47525,418.71335,201.42134,1,14,3,n02691156_832
47526,367.16666,284.83333,2,14,3,n02691156_832
47527,402.79733,285.48932,1,15,3,n02691156_832
47528,416.28567,307.75716,2,15,3,n02691156_832
47529,407.52083,316.99999,2,15,3,n02691156_832
47530,407.872,332.82533,2,15,3,n02691156_832
47531,430.85699,333.67848,2,15,3,n02691156_832
47532,432.96399,320.83597,2,15,3,n02691156_832
47533,419.54732,314.00446,2,15,3,n02691156_832
47534,410.13867,318.96395,2,15,3,n02691156_832
47535,300.91666,294.0,1,16,3,n02691156_832
47536,301.0,288.0,2,16,3,n02691156_832
47537,289.58933,313.23999,2,16,3,n02691156_832
47538,315.18933,295.21466,1,17,3,n02691156_832
47539,298.28401,322.08133,2,17,3,n02691156_832
47540,287.16667,318.00001,2,17,3,n02691156_832
47541,272.57199,321.60132,2,17,3,n02691156_832
47542,266.009,335.81433,2,17,3,n02691156_832
47543,268.99999,345.66667,2,17,3,n02691156_832
47544,291.59547,350.63833,2,17,3,n02691156_832
47545,297.91464,334.11465,2,17,3,n02691156_832
47546,287.65713,330.99999,2,17,3,n02691156_832
47547,292.457,218.2,1,18,3,n02691156_832
47548,282.28665,229.79867,2,18,3,n02691156_832
47549,283.86133,246.96402,2,18,3,n02691156_832
47550,374.24282,234.64733,2,18,3,n02691156_832
47551,389.83334,223.16666,2,18,3,n02691156_832
47552,319.0,223.41066,1,19,3,n02691156_832
47553,319.0,241.34933,2,19,3,n02691156_832
47554,363.22934,221.22533,1,20,3,n02691156_832
47555,377.66668,231.33334,2,20,3,n02691156_832
47556,390.85733,192.0,1,21,3,n02691156_832
47557,421.82534,188.57466,2,21,3,n02691156_832
47558,467.79867,176.28401,2,21,3,n02691156_832
47559,480.41068,170.032,1,22,3,n02691156_832
47560,505.00001,161.83333,2,22,3,n02691156_832
47561,511.23999,160.77467,1,23,3,n02691156_832
47562,523.83331,149.16668,2,23,3,n02691156_832
47563,53.7,286.0,1,0,4,n02691156_832
47564,216.71997,262.71334,2,0,4,n02691156_832
47565,513.19971,211.00023,2,0,4,n02691156_832
47566,232.16667,261.83334,1,1,4,n02691156_832
47567,323.47917,269.97915,2,1,4,n02691156_832
47568,400.17872,263.77866,2,1,4,n02691156_832
47569,497.40005,247.55715,2,1,4,n02691156_832
47570,517.40007,240.29998,2,1,4,n02691156_832
47571,530.11474,230.51464,2,1,4,n02691156_832
47572,533.56408,218.16398,2,1,4,n02691156_832
47573,521.00005,209.99999,2,1,4,n02691156_832
47574,153.7,264.05267,1,2,4,n02691156_832
47575,123.88401,234.68533,2,2,4,n02691156_832
47576,78.78533,205.63601,2,2,4,n02691156_832
47577,66.39867,202.08534,2,2,4,n02691156_832
47578,47.80135,211.28668,2,2,4,n02691156_832
47579,39.12136,233.42186,2,2,4,n02691156_832
47580,34.00135,302.1987,2,2,4,n02691156_832
47581,39.00002,310.50003,2,2,4,n02691156_832
47582,46.22535,312.96402,2,2,4,n02691156_832
47583,160.50003,323.00004,2,2,4,n02691156_832
47584,51.19867,286.00134,1,3,4,n02691156_832
47585,68.47916,291.97916,2,3,4,n02691156_832
47586,100.3,290.77851,2,3,4,n02691156_832
47587,128.33384,282.95187,2,3,4,n02691156_832
47588,139.60002,274.43603,2,3,4,n02691156_832
47589,162.60001,323.0,1,4,4,n02691156_832
47590,241.88266,329.28401,2,4,4,n02691156_832
47591,287.99999,338.00003,2,4,4,n02691156_832
47592,381.20001,269.79999,1,5,4,n02691156_832
47593,333.30451,330.34284,2,5,4,n02691156_832
47594,389.20001,266.79999,1,6,4,n02691156_832
47595,363.75718,293.6572,2,6,4,n02691156_832
47596,342.79999,327.284,2,6,4,n02691156_832
47597,333.52085,329.0,2,6,4,n02691156_832
47598,347.57468,321.91467,1,7,4,n02691156_832
47599,425.00001,262.49999,2,7,4,n02691156_832
47600,423.888,270.004,1,8,4,n02691156_832
47601,433.0,258.0,2,8,4,n02691156_832
47602,414.78934,279.58932,2,8,4,n02691156_832
47603,348.97467,328.61067,2,8,4,n02691156_832
47604,333.48534,332.00001,2,8,4,n02691156_832
47605,290.10001,338.87851,1,9,4,n02691156_832
47606,340.37469,341.96398,2,9,4,n02691156_832
47607,399.31337,335.71598,2,9,4,n02691156_832
47608,390.47318,272.12134,1,10,4,n02691156_832
47609,396.70003,279.64283,2,10,4,n02691156_832
47610,412.70001,283.0,1,11,4,n02691156_832
47611,454.99997,285.50002,2,11,4,n02691156_832
47612,460.91464,293.76937,2,11,4,n02691156_832
47613,460.91464,304.31603,2,11,4,n02691156_832
47614,451.1893,316.78936,2,11,4,n02691156_832
47615,423.21063,331.9387,2,11,4,n02691156_832
47616,399.76931,335.00005,2,11,4,n02691156_832
47617,301.0,344.60001,1,12,4,n02691156_832
47618,308.35268,380.94818,2,12,4,n02691156_832
47619,328.91467,356.07999,1,13,4,n02691156_832
47620,330.00448,377.2955,2,13,4,n02691156_832
47621,327.625,377.47916,1,14,4,n02691156_832
47622,312.484,381.80133,2,14,4,n02691156_832
47623,307.05715,393.54285,2,14,4,n02691156_832
47624,308.16665,404.0,2,14,4,n02691156_832
47625,323.07849,406.99985,2,14,4,n02691156_832
47626,340.56399,396.37466,2,14,4,n02691156_832
47627,340.57467,383.17464,2,14,4,n02691156_832
47628,333.16665,376.83332,2,14,4,n02691156_832
47629,402.0,339.60001,1,15,4,n02691156_832
47630,402.0,367.11335,2,15,4,n02691156_832
47631,407.7045,349.61932,1,16,4,n02691156_832
47632,405.284,372.99734,2,16,4,n02691156_832
47633,400.64734,370.29999,2,16,4,n02691156_832
47634,385.97617,363.26151,1,17,4,n02691156_832
47635,398.0,355.0,2,17,4,n02691156_832
47636,385.97617,363.26151,2,17,4,n02691156_832
47637,383.0,370.36249,2,17,4,n02691156_832
47638,387.3045,385.24734,2,17,4,n02691156_832
47639,396.76401,389.0,2,17,4,n02691156_832
47640,416.5,384.97916,2,17,4,n02691156_832
47641,418.94284,372.36249,2,17,4,n02691156_832
47642,410.50001,363.52084,2,17,4,n02691156_832
47643,244.0,332.60001,1,18,4,n02691156_832
47644,240.436,371.95336,2,18,4,n02691156_832
47645,254.37465,360.20003,2,18,4,n02691156_832
47646,266.084,339.28535,2,18,4,n02691156_832
47647,238.89983,354.87866,1,19,4,n02691156_832
47648,228.52083,362.52085,2,19,4,n02691156_832
47649,225.48667,385.20133,2,19,4,n02691156_832
47650,235.23599,388.964,2,19,4,n02691156_832
47651,250.78932,386.60001,2,19,4,n02691156_832
47652,256.83332,378.0,2,19,4,n02691156_832
47653,253.80132,364.79999,2,19,4,n02691156_832
47654,224.43066,258.0,1,20,4,n02691156_832
47655,199.00132,253.19867,2,20,4,n02691156_832
47656,234.49998,237.02081,2,20,4,n02691156_832
47657,283.75718,242.22131,2,20,4,n02691156_832
47658,230.02083,242.95833,1,0,0,n02691156_8352
47659,252.30134,206.00134,2,0,0,n02691156_8352
47660,266.068,211.91601,2,0,0,n02691156_8352
47661,281.15718,236.95182,2,0,0,n02691156_8352
47662,298.5707,243.89197,2,0,0,n02691156_8352
47663,322.50002,243.97914,2,0,0,n02691156_8352
47664,338.37887,232.77828,2,0,0,n02691156_8352
47665,343.02087,224.02077,2,0,0,n02691156_8352
47666,364.33336,214.33325,2,0,0,n02691156_8352
47667,429.1527,203.05707,2,0,0,n02691156_8352
47668,471.90002,203.01058,2,0,0,n02691156_8352
47669,564.21468,256.80123,2,0,0,n02691156_8352
47670,563.92537,264.5999,2,0,0,n02691156_8352
47671,554.79548,267.99541,2,0,0,n02691156_8352
47672,393.50001,265.9999,2,0,0,n02691156_8352
47673,367.77202,271.03592,2,0,0,n02691156_8352
47674,357.66667,277.99991,2,0,0,n02691156_8352
47675,272.49997,278.99991,2,0,0,n02691156_8352
47676,228.55712,263.64273,2,0,0,n02691156_8352
47677,226.51062,235.18524,2,0,0,n02691156_8352
47678,386.45184,224.3,1,1,0,n02691156_8352
47679,383.5,223.0,2,1,0,n02691156_8352
47680,388.25699,226.3215,2,1,0,n02691156_8352
47681,387.93066,258.05335,2,1,0,n02691156_8352
47682,347.02083,353.99997,2,1,0,n02691156_8352
47683,337.49998,387.16663,2,1,0,n02691156_8352
47684,339.89997,392.99998,2,1,0,n02691156_8352
47685,413.47914,394.95832,2,1,0,n02691156_8352
47686,419.57198,315.78928,2,1,0,n02691156_8352
47687,457.41466,238.71458,2,1,0,n02691156_8352
47688,393.8215,204.0,1,2,0,n02691156_8352
47689,409.31467,196.17467,2,2,0,n02691156_8352
47690,450.93602,117.76001,2,2,0,n02691156_8352
47691,490.66669,63.99999,2,2,0,n02691156_8352
47692,533.10136,64.08532,2,2,0,n02691156_8352
47693,550.14287,71.70448,2,2,0,n02691156_8352
47694,550.42803,79.63598,2,2,0,n02691156_8352
47695,535.35068,106.23599,2,2,0,n02691156_8352
47696,510.07871,171.79998,2,2,0,n02691156_8352
47697,486.8,201.69999,2,2,0,n02691156_8352
47698,447.37885,219.77867,1,3,0,n02691156_8352
47699,462.50001,217.0,2,3,0,n02691156_8352
47700,482.65333,221.06134,2,3,0,n02691156_8352
47701,513.43384,240.2955,2,3,0,n02691156_8352
47702,458.4,244.0,2,3,0,n02691156_8352
47703,447.54166,224.52084,2,3,0,n02691156_8352
47704,552.0,252.52083,1,4,0,n02691156_8352
47705,546.49999,266.516,2,4,0,n02691156_8352
47706,227.49867,237.19867,1,5,0,n02691156_8352
47707,250.52534,194.41066,2,5,0,n02691156_8352
47708,257.27867,192.01067,2,5,0,n02691156_8352
47709,274.46801,206.64669,2,5,0,n02691156_8352
47710,288.47919,238.50002,2,5,0,n02691156_8352
47711,244.32851,244.87151,1,6,0,n02691156_8352
47712,217.55718,297.70984,2,6,0,n02691156_8352
47713,216.84136,304.96933,2,6,0,n02691156_8352
47714,221.45835,307.9375,2,6,0,n02691156_8352
47715,234.70001,307.71466,2,6,0,n02691156_8352
47716,246.63869,294.37465,2,6,0,n02691156_8352
47717,266.14737,254.29998,2,6,0,n02691156_8352
47718,287.0,230.97917,1,7,0,n02691156_8352
47719,283.5,231.0,2,7,0,n02691156_8352
47720,289.064,229.364,2,7,0,n02691156_8352
47721,297.31468,216.17467,2,7,0,n02691156_8352
47722,312.38569,184.35716,2,7,0,n02691156_8352
47723,289.93601,173.61066,2,7,0,n02691156_8352
47724,285.21467,188.48398,2,7,0,n02691156_8352
47725,273.50001,203.33332,2,7,0,n02691156_8352
47726,422.10001,324.0,1,8,0,n02691156_8352
47727,443.3,324.0,2,8,0,n02691156_8352
47728,446.50001,340.29999,2,8,0,n02691156_8352
47729,418.79998,340.94284,2,8,0,n02691156_8352
47730,536.0,115.02084,1,9,0,n02691156_8352
47731,552.50002,120.00001,2,9,0,n02691156_8352
47732,552.06405,130.4,2,9,0,n02691156_8352
47733,547.00002,136.0,2,9,0,n02691156_8352
47734,524.6747,136.0,2,9,0,n02691156_8352
47735,254.77467,228.0,1,0,1,n02691156_8352
47736,317.66666,219.16665,2,0,1,n02691156_8352
47737,362.77065,219.28665,2,0,1,n02691156_8352
47738,394.11332,233.28533,2,0,1,n02691156_8352
47739,381.75263,242.88566,2,0,1,n02691156_8352
47740,365.83331,243.16666,2,0,1,n02691156_8352
47741,332.30447,255.99099,2,0,1,n02691156_8352
47742,305.59997,255.88566,2,0,1,n02691156_8352
47743,274.99995,243.16667,2,0,1,n02691156_8352
47744,251.65261,240.94283,2,0,1,n02691156_8352
47745,247.99995,231.6,2,0,1,n02691156_8352
47746,249.22145,200.90015,2,0,1,n02691156_8352
47747,264.47911,199.52082,2,0,1,n02691156_8352
47748,271.22145,220.97848,2,0,1,n02691156_8352
47749,313.0,235.83333,1,1,1,n02691156_8352
47750,272.78533,246.43603,2,1,1,n02691156_8352
47751,251.5,257.02086,2,1,1,n02691156_8352
47752,250.2215,261.63552,2,1,1,n02691156_8352
47753,320.11466,242.71469,2,1,1,n02691156_8352
47754,340.68668,218.0,1,2,1,n02691156_8352
47755,386.29999,200.00001,2,2,1,n02691156_8352
47756,399.564,200.03601,2,2,1,n02691156_8352
47757,399.71466,205.20001,2,2,1,n02691156_8352
47758,366.79598,217.91734,2,2,1,n02691156_8352
47759,349.88535,228.00133,1,3,1,n02691156_8352
47760,353.0,227.0,2,3,1,n02691156_8352
47761,349.60001,231.564,2,3,1,n02691156_8352
47762,368.1995,231.99983,2,3,1,n02691156_8352
47763,355.16666,225.99999,2,3,1,n02691156_8352
47764,212.036,246.436,1,0,2,n02691156_8352
47765,219.70001,234.0,2,0,2,n02691156_8352
47766,231.80001,245.0,2,0,2,n02691156_8352
47767,298.10004,240.99999,2,0,2,n02691156_8352
47768,310.97471,207.61068,2,0,2,n02691156_8352
47769,326.47919,206.00001,2,0,2,n02691156_8352
47770,332.20004,238.0,2,0,2,n02691156_8352
